"DGIdb	  ",   http://www.broadinstitute.org/annotation/fungi/magnaporthe/,,
"DGIdb	  ",   http://mips.helmholtz-muenchen.de/plant/athal/,,
"DGIdb	  ",   http://mbgd.genome.ad.jp/,,
"DIANA-LncBase	  ",   http://www.mirbase.org/,,
"DIANA-TarBase	  ",   http://caps.ncbs.res.in/SSTOSS/index.htm,,
"diArk	  ",   http://www.mitoproteome.org/,,
"Diatom EST Database	  ",   http://services.cbib.u-bordeaux.fr/molligen/,,
"DictyBase	  ",   http://mips.gsf.de/proj/plant/jsf/rice/index.jsp,,
"DIDA	  ",   http://www.plantenergy.uwa.edu.au/applications/mpimp/index.html,,
"DifferentialNET	  ",   http://affymetrix.arabidopsis.info/,,
"DIGGER	  s",   http://www.ncbi.nlm.nih.gov/protein,,
"DIGIT	  ",   http://www.helminth.net,,
"Digital Ageing Atlas	  ",   http://www.nematodes.org/,,
"Digital Development Database	  ",   http://www.affymetrix.com/analysis/index.affx/analysis/index.affxanalysis/index.affx,,
"DIMA	  ",   http://www.receptors.org/NR/index.html,,
"DiProDB	  ",   http://orf.invitrogen.com/,,
"Disease Ontology	  ",   http://www.pantherdb.org/,,
"DiseaseEnhancer	  ",   http://www.pathbase.net/,,
"DiseaseMeth	  ",   http://shigen.lab.nig.ac.jp/ecoli/pec/,,
"DisGeNET	  ",   http://pede.dna.affrc.go.jp/,,
"DISNOR	  ",   http://www.urogene.org/pgdb/,,
DisProt,   http://urgi.versailles.inra.fr/phytoprot/,,
"DisProt - Database of Protein Disorder	  ",   http://pir.georgetown.edu/pirsf/,,
"DistiLD	  ",   http://linux1.softberry.com/berry.phtml?topic=plantprom&group=data&subgroup=plantprom,,
"DIVAS	  s",   http://bioinf.scri.sari.ac.uk/cgi-bin/plant_snorna/home,,
"DKK	  s",   http://www.prf.or.jp/,,
"DMDD	  ",   http://prodoric.tu-bs.de/,,
"DNAmoreDB	  ",   http://www.protonet.cs.huji.ac.il/,,
DNAproDB,   http://www.rnai.org/,,
"DNAreplication.net	  ",   http://ribosome.med.miyazaki-u.ac.jp/,,
"DNASU Plasmid Repository	  ",   http://yeast.gi.k.u-tokyo.ac.jp/,,
"DNAtraffic	  ",   http://rulai.cshl.edu/SCPD/,,
"DoBISCUIT	  ",   http://www.seedgenes.org/,,
"DockCoV2	  s",   http://snp500cancer.nci.nih.gov/,,
"Dockground	  ",   http://splicenest.molgen.mpg.de/,,
"DoGSD	  ",   http://string-db.org/.,,
"DOMINE	  ",   http://ssd.rbvi.ucsf.edu/,,
"DOMINO	  ",   http://swissmodel.expasy.org/repository/,,
"DomIns - Database of Domain Insertions	  ",   http://tcruzidb.org/,,
"DOMMINO	  ",   http://pranag.physics.iisc.ernet.in/thgs/,,
"DoOP - Databases of Orthologous Promoters	  ",   http://plantrepeats.plantbiology.msu.edu/index.html,,
DoriC 10.0,   http://gila.bioe.uic.edu/snp/toposnp/,,
"DoriC	  ",   http://dbtss.hgc.jp/,,
"doRiNA	  ",   http://www.ncbi.nlm.nih.gov/sky/,,
"DPRP	  ",   http://www.carpedb.ua.edu/,,
"DPVweb	  ",   http://www.chr7.org/,,
"Dr.VIS	  ",   http://www.barleybase.org/,,
"DRASTIC	  ",   http://mgc.nci.nih.gov/,,
"DreamBASE	  ",   http://www.ncbi.nlm.nih.gov/genomes/ORGANELLES/organelles.html,,
"DriverDBv2	  ",   http://www.ncbi.nlm.nih.gov/genomes/VIRUSES/viruses.html,,
DrLLPS,   http://www.ncbi.nlm.nih.gov/geo/,,
"DroID - Drosophila Interactions Database	  ",   http://www.ncbi.nlm.nih.gov/gv/mhc/,,
"Drosophila polymorphism database	  ",   http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=homologene,,
"DroSpeGe	  ",   http://www.mpiib-berlin.mpg.de/2D-PAGE/,,
"DRTF	  ",   http://www.gramene.org/,,
"Drug2Gene	  ",   http://www.ebi.ac.uk/goldman-srv/pandit/,,
"DrugBank	  ",   http://www.brassicagenome.net/,,
"DrugBank	  s",   http://www.cbs.dtu.dk/services/GenomeAtlas/,,
"DrugCentral	  ",   http://www.reactome.org/,,
"DrugSpaceX	  s",   http://ezcatdb.cbrc.jp/EzCatDB/,,
"DRYGin	  ",   http://exac.broadinstitute.org/,,
"DSD	  ",   http://mirdb.org,,
"DSDBASE	  ",   http://www.idrtech.com/PDB-Ligand/,,
"DSMM - a Database of Simulated Molecular Motions	  ",   http://genolist.pasteur.fr/CandidaDB/,,
"DualSeqDB	  ",   http://arabidopsis.med.ohio-state.edu/,,
"Dynamic Proteomics	  ",   http://pdbtm.enzim.hu/,,
"DynaProt 2D	  ",   http://www.gabipd.org/projects/Pomamo/,,
"EBI Enzyme Portal	  ",   http://www.vbase2.org/,,
"EBI Genomes	  ",   http://ekhidna.biocenter.helsinki.fi/sqgraph/pairsdb/,,
"EBI Metagenomics	  ",   http://apex.ipk-gatersleben.de/apex/f?p=116,1,
"EBI Metagenomics	  s",   http://snpeffect.switchlab.org,,
"EBI patent sequences	  ",   http://urgi.versailles.inra.fr/OryzaTagLine/,,
"EBI resources	  ",   http://edas2.bioinf.fbb.msu.ru/,,
"eBLOCKS	  ",   http://www.immunobase.org/,,
"ECgene	  ",   http://3did.irbbarcelona.org/,,
"EciD	  ",   http://agd.vital-it.ch/,,
"ECMDB	  ",   http://www.plantenergy.uwa.edu.au/applications/ampdb/index.html,,
"ECOD	  ",   http://bioinf.scri.sari.ac.uk/cgi-bin/atnopdb/proteome_comparison/,,
"ECOdrug	  ",   http://asrp.cgrb.oregonstate.edu/,,
"EcoliWiki	  ",   http://wishart.biology.ualberta.ca/BacMap/,,
"ECRbase	  ",   http://www.imtech.res.in/raghava/bcipep/,,
"EDAS - EST-Derived Alternative Splicing Database	  ",   http://www.beetlebase.org,,
Editome Disease Knowledgebase (EDK),   http://biosilico.kaist.ac.kr/,,
"EDULISS (currently unavailable)	  ",   http://www.candidagenome.org/,,
"EENdb	  ",   http://www.ebi.ac.uk/chebi/,,
"Effective	  ",   http://chicken.genomics.org.cn/,,
"eF-site - Electrostatic surface of Functional site	  ",   http://oxytricha.princeton.edu/dimorphism/database.htm,,
eggNOG 5.0,   http://cancer.sanger.ac.uk/cancergenome/projects/cosmic/,,
"eggNOG	  ",   http://www.glycosciences.de/tools/,,
"EHFPI	  ",   http://bioinformatics.biol.uoa.gr/cuticleDB/,,
"EK3D	  ",   http://www.goldenhelix.org/cypriot/,,
"EKPD	  ",   http://datf.cbi.pku.edu.cn/,,
ELM - Eukaryotic Linear Motif,   http://globin.bx.psu.edu/dberge/,,
"ELM	  ",   http://dgcst.ceinge.unina.it/,,
"ELMâ€”the eukaryotic linear motif resource in 2020	",   http://www.biologie.ens.fr/diatomics/EST/,,
"EMAGE	  ",   http://dpi.nhri.org.tw/hp/,,
"EMDataBank	  ",   http://motif.stanford.edu/distributions/eblocks/,,
"ENCODE DCC	  ",   http://genome.ewha.ac.kr/ECgene/,,
"ENCODE Project at UCSC	  ",   http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=gene,,
"ENCODE	  s",   http://www.flymine.org/,,
EncoMPASS,   http://www.gabipd.org/,,
ENdb,   http://caps.ncbs.res.in/gendis/home.html,,
ENdb,   http://www.ebi.ac.uk/GenomeReviews/,,
"EndoNet	  ",   http://bioinformatics.biol.uoa.gr/gpDB/,,
"EnhancerAtlas 2.0	  ",   http://genomics.senescence.info/,,
ENPD - A Database of Eukaryotic Nucleic Acid Binding Proteins,   http://www.imtech.res.in/raghava/haptendb/,,
"Ensembl Genomes	  ",   http://trbase.ex.ac.uk/,,
"Ensembl	  ",,,
"Entrez Gene	  ",   http://bioinfo.nist.gov/hmpd/,,
"Entrez Genomes	  ",   http://pbil.univ-lyon1.fr/databases/hoppsigen.html,,
"Enzyme Nomenclature	  ",   http://wilab.inha.ac.kr/hpid   http://,,
"EPD	  s",   http://inparanoid.sbc.su.se/,,
"EpiDenovo	  ",   http://www.ebi.ac.uk/ipd/mhc/,,
"EpilepsyGene	  ",   http://www.ebi.ac.uk/ipd/estdab/,,
"Epitome	  ",   http://www.ebi.ac.uk/ipd/hpa/,,
"eProS	  ",   http://www.ebi.ac.uk/ipd/kir/,,
"eQuilibrator	  ",   http://www.ebi.ac.uk/IPI,,
"eRAM	  ",   http://line1.molgen.mpg.de/,,
"ERGDB - Estrogen Responsive Genes Database	  ",   http://www.earthworms.org/,,
"ERGR	  s",   http://mamep.molgen.mpg.de/,,
"EROP-Moscow	  ",   http://genome.ufl.edu/mapperdb/,,
"eSLDB - eukaryotic Subcellular Localization database	  ",   http://www.imtech.res.in/raghava/mhcbn/,,
"Essential genes in E. coli	  ",   http://www.rostlab.org/services/NMPdb/,,
"euGenes	  ",   http://v6.noncode.org/,,
"euHCVdb	  "," Nucleolar Proteome Database	  ",   http://www.lamondlab.com/NOPdb/,
Eukaryotic Promoter Database  EPD  ,   http://srs6.bionet.nsc.ru/srs6/,,
"EukProt	  s",   http://www.oncomine.org/,,
"euL1db	  ",   http://bioinformatics.icmb.utexas.edu/OPD/,,
EuRBPDB,   http://www.ncbi.nlm.nih.gov/SAGE/,,
"EURISCO	  ",   http://organelledb.lsi.umich.edu/,,
"Europe PMC	  s",   http://webdocs.cs.ualberta.ca/~bioinfo/PA/,,
"Europe PubMed Central	  ",   http://www.partigenedb.org/,,
"European Genome-phenome Archive (EGA)	  ",   http://srs6.bionet.nsc.ru/srs6bin/cgi-bin/wgetz?-page+LibInfo+-newId+-lib+PDBSite,,
"European Nucleotide Archive	  ",   http://icb.med.cornell.edu/services/pdz/start,,
"European Nucleotide Archive	  s",   http://www.plprot.ethz.ch/,,
"European rRNA database	  ",   http://exon.apps.wistar.org/PolyA_DB/v3,,
"EVEREST - EVolutionary Ensembles of REcurrent SegmenTs	  ",   http://prophecy.lundberg.gu.se/,,
"EVLncRNAs	  ",   http://www.wzw.tum.de/proteomik/lactis/,,
EVmiRNA,   http://www.proteus.cs.huji.ac.il/,,
"EVOG	  ",   http://www.pseudomonas.com/,,
"Evola	  ",   http://db.psort.org/,,
"ExAC browser	  ",   http://pubchem.ncbi.nlm.nih.gov/,,
"ExoCarta	  ",   http://rarge.psc.riken.jp/,,
"ExoLocator	  ",   http://app.mc.uky.edu/kolab/rogedendo.aspx,,
"Exome Aggregation Consortium	  ",   http://www.cdfd.org.in/SILKSAT/index.php,,
"ExoRBase	  ",   http://spliceinfo.mbc.nctu.edu.tw/,,
"ExplorEnz	  ",   http://bioweb.ensam.inra.fr/spodobase/,,
"Exposome-Explorer	  ",   http://home.ku.edu.tr/~okeskin/INTERFACE/INTERFACES.html,,
"Expression Atlas	  ",   http://projects.tcag.ca/autism/,,
"Expression Atlas	  ",   http://projects.tcag.ca/lafora/,,
"ExtraTrain	  ",   http://library.med.utah.edu/SSUmods/,,
"EyeSite	  ",   http://tpmd.nhri.org.tw/,,
"EzCatDB	  ",   http://www.tractor.lncc.br/,,
"Factorbook	  ",   http://rulai.cshl.edu/tred/,,
"FAIRDOMHub	  s",   http://www.mgc.ac.cn/VFs/,,
"FANTOM	  ",   http://viperdb.scripps.edu/,,
"FARME DB	  ",   http://www.yeastrc.org/pdr/,,
"FCP	  ",   http://targetdb.pdb.org/,,
"FGDB	  ",   http://www.athamap.de/,,
"FINDbase	  ",   http://www.niaid.nih.gov/diseases-conditions/autoimmune-lymphoproliferative-syndrome-alps,,
"FireDB	  ",   http://icbs.ics.uci.edu/,,
"FireProtDB	  s",   http://xpdb.nist.gov/enzyme_thermodynamics/,,
"FlavorDB	  ",   http://dpdb.uab.es/,,
"FLOR-ID	  ",   http://www.uniprot.org/uniparc/,,
"FlyAtlas 2	  ",   http://www.uniprot.org/uniref/,,
"FlyAtlas	  ",   http://www.nenno.it/karyotypedb/,,
"FlyBrain	  ",   http://www.iedb.org/,,
"FlyEx	  ",   http://www.cbioportal.org/public-portal/,,
"FlyFactorSurvey	  ",   http://pford.info/refolddb/?lang=EN,,
"FlyMine	  ",   http://vega.sanger.ac.uk/,,
"FlyRNAi	  ",   http://sms.cbi.cnptia.embrapa.br/SMS/STINGm/SMSReport/,,
"FLYSNP	  ",   http://www.alzgene.org/,,
"FlyTF	  ",   http://www.nursa.org/,,
"FlyTrap	  ",   http://www.tcdb.org/,,
"ForestTreeDB	  ",   http://wolfe.gen.tcd.ie/ygob/,,
"fPOP	  ",   http://www.yeastract.com/,,
"FragmentStore	  ",   http://www.cags.org.ae/,,
"fRNAdb	  ",   http://cyclonet.biouml.org/,,
"F-SNP	  ",   http://genome.crg.es/datasets/abs2005/,,
"FunCoup	  ",   http://pc1664.pharmazie.uni-marburg.de/affinity/,,
"FunCoup	  ",   http://www.biovirus.org/,,
"Fungal Genome Size Database	  ",   http://www.ddg-pharmfac.net/antijen/AntiJen/antijenhomepage.htm,,
"FungiDB	  ",   http://www.thebiogrid.org,,
"FunShift	  ",   http://www.ebi.ac.uk/biomodels/,,
"FunSimMat	  ",   http://fantom31p.gsc.riken.jp/cage/mm5/,,
"FunTree	  ",   http://genome.ewha.ac.kr/ChimerDB/,,
"FusariumDB	  ",   http://chloroplast.cbio.psu.edu/,,
"FusionCancer	  ",   http://www.cisred.org/,,
"FusionDB	  ",   http://www.cybase.org.au/,,
"FuzDB	  ",   http://www.transcriptionfactor.org/,,
"G&#201;noPlante-Info	  ",   http://dbtgr.hgc.jp/,,
"G2Cdb	  ",   http://www.dpvweb.net/,,
"G4LDB	  ",   http://www.drugbank.ca/,,
"GABI-Kat SimpleSearch database	  ",   http://www.emouseatlas.org/emage/,,
"GabiPD	  ",   http://rostlab.org/services/epitome/,,
"GadFly	  ",   http://erop.inbi.ras.ru/,,
"Gallus Gbrowse	  ",   http://bioinformatik.wzw.tum.de/index.php?id=63&L=1,,
"GBshape	  ",   http://flyRNAi.org/,,
"gcType	  ",   http://pharminfo.pharm.kyoto-u.ac.jp/services/glida/,,
"GDSC	  ",   http://bioinformatics.ramapo.edu/GRSDB2/,,
"GEISHA	  ",   http://hollywood.mit.edu/,,
"GELBANK	  ",   http://www.bioinfo.org.cn/hptaa/,,
"GEM2Net	  ",   http://ccg.vital-it.ch/htpselex/,,
"GeMInA	  ",   http://www.genpat.uu.se/mtDB/,,
"GenBank	",   http://www.genetrap.org/,,
"GenBank	www.ncbi.nlm.nih.gov/genbank/",   http://img.jgi.doe.gov/,,
"GenCC Database	  s",   http://caps.ncbs.res.in/imotdb/,,
"GenColors	  ",   http://pbil.univ-lyon1.fr/databases/hoinvgen/HOINVGEN.html,,
"GenDiS	  ",   http://www.iresite.org/,,
"Gene Expression Barcode	  ",   http://www-is.biotoul.fr/,,
"Gene Ontology	  ",   http://bioinfo.curie.fr/ittaca/,,
"Gene Wiki	  ",   http://leger2.gbf.de/cgi-bin/expLeger.pl,,
"Gene3D	  ",   http://www.lipidmaps.org/data/proteome/index.cgi,,
"Gene3D	  ",   http://locate.imb.uq.edu.au/,,
"GeneAnnot	  ",   http://mips.gsf.de/genre/proj/mfungd/,,
"GeneCards	  ",   http://genesilico.pl/modomics/,,
"GeneDB	  ",   http://mulpssm.mbu.iisc.ernet.in/,,
"GeneFriends	  ",   http://www.bioinfo.org.cn/NPInter/,,
"GeneLoc	  ",   http://operondb.jp/,,
"GeneNest	  ",   http://orygenesdb.cirad.fr/,,
"GeneNet	  ",   http://www.panzea.org/,,
"GeneNote	  ",   http://www.peptideatlas.org/,,
"GenePaint	  ",   http://www.phi-base.org/,,
"GeneSigDB	  ",   http://www.bioinfodatabase.com/pint/,,
"GEneSTATION	  ",   http://www.ddg-pharmfac.net/ppd/PPD/pKahomepage.htm,,
"Genetic Codes	  ",   http://www.ebi.ac.uk/pride/archive/,,
"Genetics Home Reference	  ",   http://pmrc.med.mssm.edu,9090/QTL/jsp/qtlhome.jsp,
"GeneTrap	  ",   http://rapdb.dna.affrc.go.jp/,,
"GeneWeaver	  ",   http://rmd.ncpgr.cn/,,
"GenoBase	  ",   http://codex.cshl.org/,,
"GenoList	  ",   http://www.mgc.ac.cn/ShiBASE/,,
"Genome Database for Rosaceae	  ",   http://mips.gsf.de/simap/,,
"Genome Project Database	  ",   http://www-snorna.biotoul.fr/,,
"Genome Reviews	  ",   http://stellabase.org/,,
Genome3D,   http://ted.bti.cornell.edu/,,
"Genome3D	  ",   http://www.ciliate.org/,,
"GenomeAtlas	  ",   http://maize.tigr.org/,,
"GenomeCRISPR	  ",   http://www.treefam.org/,,
"GenomeRNAi	  ",   http://archaea.ucsc.edu/,,
"Genomes OnLine Database (GOLD)	  s",   http://greengenes.lbl.gov/,,
"GenomeTraFaC	  ",   http://www.unil.ch/comparativegenometrics/,,
"Genomic Threading Database	  ",   http://dbptm.mbc.nctu.edu.tw/,,
"Genomicus	  ",   http://dbRIP.brocku.ca/,,
"Genomicus	  ",   http://www.drastic.org.uk/,,
"GENSAT	  ",   http://endonet.bioinf.med.uni-goettingen.de/,,
"GEO - Gene Expression Omnibus	  ",   http://gpxmea.gti.ed.ac.uk/,,
"Gephebase	  s",   http://www.ddg-pharmfac.net/dsd/DSD/dehydrog.htm,,
"GermOnline	  ",   http://www.ebi.ac.uk/thornton-srv/databases/MACiE/,,
"GermSAGE	  ",   http://www.mammibase.lncc.br/,,
"GESS	  s",   http://mirnamap.mbc.nctu.edu.tw/,,
"GETPrime	  ",   http://www.USherbrooke.ca/vers/MtbRegList/,,
"GiardiaDB.org	  ",   http://ophid.utoronto.ca/i2d/,,
"GigaDB	  ",   http://pathguide.org/,,
"GIMICA	  s",   http://www.expasy.org/tools/scanprosite/,,
"GISSD	  ",   http://www.rnasoft.ca/sstrand/,,
"GLIDA	  ",   http://rnrdb.molbio.su.se/,,
"Glycan Fragment DB	  ",   http://bioinf.charite.de/superdrug/,,
"Glycan	  ",   http://bioinformatics.charite.de/supernatural,,
"Glycoconjugate Data Bank	  ",   http://tiprod.bioinf.med.uni-goettingen.de/,,
"GlycoMapsDB	  ",   http://www.treebase.org/,,
"GlycomeDB	  ",   http://www.liuweibo.com/sarsdb/,,
"GlycoPOST	  s",   http://www.ncbi.nlm.nih.gov/genome/viruses/,,
"GlyTouCan	  s",   http://euL1db.unice.fr,,
"GOA	  ",   http://rohsdb.cmb.usc.edu/GBshape/,,
"GOLD.db - Genomics Of Lipid-associated Disorders	  ",   http://www.ncbi.nlm.nih.gov/CCDS/,,
"GoMapMan	  ",   http://tbestdb.bcm.umontreal.ca/searches/welcome.php,,
"GONUTS	  ",   http://www.era7.com/ExtraTrain/,,
"GPCR NaVa database	  ",   http://pir.georgetown.edu/iprolink/,,
"GPCRdb	  ",   http://pir.georgetown.edu/iprolink/biothesaurus/,,
"gpDB - G-protein database	  ",   http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?CMD=search&DB=genomeprj,,
"GPX-Macrophage Expression Atlas	  ",   http://paramecium.cgm.cnrs-gif.fr/db/index,,
"GrainGenes	  ",   http://www.gensat.org/,,
"Gramene	  ",   http://soybase.org/,,
"Gramene	  ",   http://www.binfo.ncku.edu.tw/TAG/GeneDoc.php,,
"GRASP	  ",   http://www.cpndb.ca,,
"GreeNC	  ",   http://insects.eugenes.org/DroSpeGe/,,
"Greengenes	  ",   http://wfleabase.org/,,
"GreenPhylDB	  s",   http://www.plantontology.org/,,
"Greglist	  ",   http://www.tassdb.info/,,
"GRNdb	  ",   http://www.droidb.org/,,
"GRSDB	  ",   http://www.umbc.edu/codon/sgdb/index.php,,
"GSRS	  s",   http://gpcr.biocomp.unibo.it/esldb/,,
"GTOP - Genomes To Protein structures	  ",   http://www.oridb.org/,,
"GTRD	  ",   http://www.cdfd.org.in/insatdb/,,
"GtRDB - Genomic tRNA Database	  ",   http://atted.jp/,,
"GVM	  ",   http://www.GABI-Kat.de/,,
"GWAS Diagram Browser	  ",   http://pig.genomics.org.cn/,,
"GWASdb	  ",   http://genome.crg.es/cgi-bin/u12db/u12db.cgi,,
"GWIDD	  ",   http://plantta.tigr.org/,,
"GWIPS-viz	  ",   http://www.paidb.re.kr/about_paidb.php,,
"GWIPS-viz	  ",   http://defensins.bii.a-star.edu.sg/,,
"GyDB	  ",   http://regtransbase.lbl.gov/,,
"H2DB	  ",   http://pogs.uoregon.edu/,,
HACER,   http://www.mapuproteome.com/,,
"HAGR - Human Ageing Genomic Resources	  ",   http://cbio.mskcc.org/cancergenes/,,
"HAGR	  ",   http://mampol.uab.es/,,
"HAMAP	  ",   http://www.systomonas.de/,,
"HaploReg	  ",   http://www.zbi.ee/fungal-genomesize/,,
"HapMap Project	  ",   http://cvalues.science.kew.org,,
"HaptenDB	  ",   http://www.genomesize.com/,,
"HbVar	  ",   http://compbio.uthsc.edu/,,
"HBVdb	  ",   http://www.unihi.org/,,
"HCAD - Human Chromosome Aberration Database	  ",   http://www.wormbook.org/,,
"HCMDB	  ",   http://gene.fudan.edu.cn/snoRNAbase.nsf,,
"HCV Database	  ",   http://www.everest.cs.huji.ac.il/,,
"HDBase	  ",   http://bioinformatics.charite.de/superhapten/,,
"HEDD	  ",   http://enhancer.lbl.gov/,,
"HEG-DB	  ",   http://eupathdb.org/eupathdb/,,
"Helminth.net	  ",   http://polydoms.cchmc.org/,,
"HemBase	  ",   http://www.agbase.msstate.edu/,,
"Heme Protein Database	  ",   http://www.animalgenome.org/QTLdb/,,
"Hemolytik	  ",   http://csdb.glycoscience.ru/bacterial/,,
"HeRA	  s",   http://www.bindingdb.org/,,
"Herb Ingredient Targets	  ",   http://www.cellcircuits.org/,,
"HERB	  ",   http://phylogenomics.berkeley.edu/,,
"HERVd - Human Endogenous Retrovirus database	  ",   http://sundarlab.ucdavis.edu/smrnas/,,
"Het-PDB Navi	  ",   http://comparasite.hgc.jp/,,
"HEXEvent	  ",   http://genome.ucsc.edu/ENCODE,,
"HFV database	  ",   http://firedb.bioinfo.cnio.es/,,
"HGPD	  ",   http://www.glycosciences.de/modeling/glycomapsdb/,,
HGT-DB,   http://www.hmdb.ca/,,
"HGTree	  ",   http://www.hsls.pitt.edu/guides/genetics/obrc/,,
"HGVS Databases	  ",   http://influenza.psych.ac.cn/,,
"HHMD	  ",   http://phenome.jax.org/,,
"HIC-Up	  ",   http://natsdb.cbi.pku.edu.cn/,,
"HieranoiDB	  ",   http://www.orenza.u-psud.fr/,,
H-Invitational Database,   http://www.pathoplant.de/,,
"HIPPIE	  ",,,
"HipSci	  ",   http://www.peroxisomedb.org/,,
"Histome	  ",   http://www.biocomputing.it/phospho3d/,,
"HitPredict	  ",   http://genomequebec.mcgill.ca/PReMod/,,
"Hits	  ",   http://www.pristionchus.org/,,
"HIV Drug Resistance Database	  ",   http://www.pseudogene.org/,,
"HIV RT and Protease Sequence Database	  ",   http://sisyphus.mrc-cpe.cam.ac.uk/,,
"HIV-1	  ",   http://www.compbio.dundee.ac.uk/SNAPPI/downloads.jsp,,
"HLungDB	  ",   http://www3.imperial.ac.uk/theoreticalgenomics/data-software/,,
"HMDB - The Human Metabolome Database	  ",   http://suba.plantenergy.uwa.edu.au/,,
"HMDB	  ",   http://www.swissregulon.unibas.ch/,,
"HMDD v2.0 - Human microRNA Disease Database version 2.0	  ",   http://biosrv.cab.unina.it/tomatestdb/,,
"HMPD	  ",   http://mgan.geni-act.org/â€‹,,
"HmtDB - Human Mitochondrial DataBase	  ",   http://www.findbase.org/,,
"HOCOMOCO	  ",   http://www.interfil.org/,,
"HOCOMOCO	  ",   http://microkit.biocuckoo.org,,
"HOINVGEN	  ",   http://www.imgt.org,,
"Hollywood	  ",   http://cdb.ics.uci.edu/,,
"HomoloGene	  ",   http://chembank.broadinstitute.org/,,
"HOMSTRAD - Homologous Structure Alignment Database	  ",   http://neibank.nei.nih.gov/,,
"HoPaCI-DB	  ",   http://oncodb.hcc.ibms.sinica.edu.tw/,,
"Hoppsigen	  ",   http://www.ncrna.org/,,
"HORDE - Human Olfactory Receptor Data Exploratorium	  ",   http://plasmid.hms.harvard.edu/,,
"HotRegion	  ",   http://mips.gsf.de/proj/plant/jsf/,,
"HotSprint	  ",   http://www.vectorbase.org,,
"Housekeeping Transcript Atlas	  ",   http://mint.bio.uniroma2.it/mint/,,
"HOWDY	  ",   http://mint.bio.uniroma2.it/domino/,,
"HOX-PRO	  ",   http://euhcvdb.ibcp.fr/,,
"hp-DPI	  ",   http://tandem.bu.edu/cgi-bin/trdb/trdb.exe,,
"HPID - Human Protein Interaction database	  ",   http://genometrafac.cchmc.org/,,
"HPMCD	  ",   http://vita.mbc.nctu.edu.tw/,,
"HPMR - Human Plasma Membrane Receptome	  ",   http://people.biochem.umass.edu/fournierlab/3dmodmap/,,
"HPRD - Human Protein Reference Database	  ",   http://gemdock.life.nctu.edu.tw/3D-Interologs/,,
"hPSCreg	  ",   http://4dx.embl.de/4DXpress/,,
"HPTAA	  ",   http://www.cienciavida.cl/alterorf/,,
"HRaP - Database of occurrence of HomoRepeats and Patterns in proteomes	  ",   http://protchem.hunnu.edu.cn/toxin/,,
"HTPSELEX	  ",   http://services.bio.ifi.lmu.de,1046/AutoPSIDB/,
"Human MtDB	  ",   http://www.bacteriome.org/,,
"Human OligoGenome Resource	  ",   http://bindingmoad.org,,
"Human Phenotype Ontology	  ",   http://www.viprbrc.org,,
"Human Proteinpedia	  ",   http://urgv.evry.inra.fr/GEM2NET,,
"HumanMetagenomeDB	  s",   http://cebs.niehs.nih.gov/,,
"Hymenoptera Genome	  ",   http://cfgp.riceblast.snu.ac.kr/,,
"HyperCLDB	  ",   http://www.chromdb.org/,,
"I2D - Interologous Interaction Database	  ",   http://bioinformatics.cs.vt.edu/cmgs/CMGSDB/,,
"i5k Workspace@NAL	  ",   http://mips.gsf.de/genre/proj/corum/,,
"IARC TP53 Database	  ",   http://coxpresdb.jp/,,
"iBeetle-Base	  ",   http://insulatordb.uthsc.edu/,,
"iBeetle-Base	  ",   http://www.cyclebase.org,,
"IBIS	  ",   http://webclu.bio.wzw.tum.de/dima/,,
"IC4R	  ",   http://eggnog.embl.de/,,
"ICEberg	  ",   http://www.mousephenotype.org/,,
"ICG	  ",   http://flysnp.imp.ac.at/,,
"iCSDB	  ",   http://funsimmat.bioinf.mpi-inf.mpg.de/,,
"IDDB	  ",   http://birdbase.net/,,
"IDEAL	  ",   http://genolist.pasteur.fr/,,
"IEDB	  ",   http://www.rosaceae.org,,
"IEDB-3D	  ",   http://www.rna.whu.edu.cn/gissd/,,
iEKPD 2.0,   http://www.glycostructures.jp/,,
"IGDB.NSCLC	  ",   http://v5.greenphyl.org,,
"IGDD	  ",   http://gydb.org/,,
"iGNM	  ",   http://genomes.urv.cat/HEG-DB/,,
"IGRhCellID	  ",   http://hemeprotein.info/heme.php,,
"IGSR	  ",   http://prism.ccbb.ku.edu.tr/hotsprint/,,
"IKMC	  ",   http://img.jgi.doe.gov/m/,,
"IL2Rgbase	  ",   http://its2.bioapps.biozentrum.uni-wuerzburg.de/cgi-bin/index.pl?about,,
"IMG Genomes	  ",   http://ligasite.org/,,
"IMG/M	  s",   http://m3d.bu.edu/,,
"IMG/VR v3	  s",   http://prodata.swmed.edu/malisam/,,
"IMG-ABC	  s",   http://caps.ncbs.res.in/MegaMotifbase/index.html,,
"IMGT/3Dstructure-DB	  ",   http://metacrop.ipk-gatersleben.de/,,
"IMGT/GENE-DB	  ",   http://methycancer.psych.ac.cn/,,
"IMGT/LIGM-DB	  ",   http://www.microrna.org/,,
"IMGT/mAb-DB	  ",   http://genome.ewha.ac.kr/miRGator/miRGator.html,,
"IMGT/PRIMER-DB	  ",   http://breakpointmapper.wi.mit.edu/,,
"ImmPort	  ",   http://www.mugen-noe.org/database/,,
"ImmuCo	  ",   http://mutdb.org/,,
"ImmuNet	  ",   http://narcisse.toulouse.inra.fr/,,
"ImmunoBase	  s",   http://networkin.info/,,
